crime,cultural,food,health,location,other,social,sport,weather,traffic,tweets
0,0,0,0,0,0,0,0,0,0,"5.9923917513359398e+17 : ground <E-NP/O><O> hopping <S-VP/O><O> tomorrow <S-NP/O><O> so <B-ADVP/O><O> off <E-ADVP/O><O> to <S-PP/O><O> QPR <S-NP/S-ORG><O> vs <S-PP/O><O> Newcastle <S-NP/S-ORG><O> with <S-PP/O><O> the <B-NP/O><B-SPORT> Magpies <E-NP/S-ORG><I-SPORT> needing <S-VP/O><O> a <B-NP/O><O> result <E-NP/O><O> while <S-SBAR/O><O> QPR <S-NP/S-ORG><O> off <S-PP/O><O> the <B-NP/O><O> back <E-NP/O><O> of <S-PP/O><O> relegation <S-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923917547758797e+17 : @TolaTeriba1: <O> @viktohree <O> keep <S-VP/O><O> your <B-NP/O><O> chin <E-NP/O><O> up <S-ADVP/O><O> though <S-SBAR/O><O> you're <O> a <O/O><O> peng <O/O><O> ting <O/O><O> Vicky <S-NP/S-PER><O> you're <O> cute <B-NP/O><O> uno <E-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923917761242701e+17 : ðŸ˜ <O> stupid <I-NP/O><O> English <I-NP/S-MISC><O> folder <I-NP/O><O> http://t.co/ou5f7RRBmm <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923920092439398e+17 : Everything <S-NP/O><O> is <B-VP/O><O> set <E-VP/O><O> for <S-PP/O><B-LOCATION> you <I-LOCATION> . <O> #GreekRestuarant <O> #CamdenTown <O> http://t.co/hC3V8dXEh4 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923920548778394e+17 : @HuffPostGreece <O> USA <S-NP/E-LOC><O> Busted-Exposed <O> -shootings <O> Feby <S-VP/O><O> 20, <O> 2014 <S-NP/O><O> in <S-PP/O><O> Kiev's <O> Maidan <I-NP/B-LOC><O> Square. <O> Directed <S-VP/O><O> by <S-PP/O><O> John <B-NP/B-PER><O> Beck-Hofmann. <O> https://t.co/pX3Du9NLd8 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923920779464294e+17 : #AddAProfessionRuinAMovie <O> Bin <I-NP/I-MISC><O> Man <E-NP/E-MISC><O> on <S-PP/O><O> Fire <S-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923921190511002e+17 : KÃœBRA <O> bebek <I-NP/O><O> aÃ§lÄ±ktan <O> ,AYAZ <O> bebek <I-NP/O><O> soÄŸuktan <O> Ã¶lÃ¼rken <O> NeredeydinEy <O/B-MISC><O> DavutoÄŸlu <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923921370866906e+17 : Exciting <I-NP/O><O> meeting <E-NP/O><O> with <S-PP/O><O> script <B-NP/O><O> writers <E-NP/O><O> with <S-PP/O><O> @maria_c_redmond <O> #film <O> #lifestory <O> @ <O/O><O> Radisson <B-NP/O><O> Blu <I-NP/B-MISC><O> Edwardianâ€¦ <O> https://t.co/IDWQ2lU8Xs <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923921855729702e+17 : Senior <I-NP/O><O> Lecturer <E-NP/O><O> in <S-PP/O><O> Medical <B-NP/B-MISC><O> Statistics: <O> http://t.co/G2gPO7WS9V <O> http://t.co/yRlgEGPP5F <O> @KingsBioP <O> @KingsIoPPN <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923923384549402e+17 : @martin_costello <O> Carling <I-NP/S-ORG><O> and <I-NP/O><O> Fosters <E-NP/S-ORG><O> have <B-VP/O><O> been <I-VP/O><O> delivered <E-VP/O><O> here <S-ADVP/O><O> :| <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923923936936397e+17 : I <S-NP/O><O> feel <S-VP/O><O> like <S-PP/O><O> celebrating <S-VP/O><O> so <S-ADVP/O><O> if <S-SBAR/O><O> its <B-NP/O><O> YOUR <I-NP/O><O> birthday <E-NP/O><O> we <S-NP/O><O> want <B-VP/O><O> to <I-VP/O><O> throw <E-VP/O><O> a <B-NP/O><O> party. <O> Stop <S-VP/O><O> by <S-PP/O><O> tomorrow <S-NP/O><O> @growcomm <O> stokey <I-NP/O><O> mkt <E-NP/O><O> for <S-PP/O><O> a <B-NP/O><O> Choc <E-NP/S-ORG><O> on <S-PP/O><O> us <S-NP/O><O> (first <O> 5). <E-ADJP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923924007820096e+17 : @MichelinGuideUK <O> had <S-VP/O><O> the <B-NP/O><O> best <I-NP/O><O> prawns <E-NP/O><O> ever <S-ADVP/O><O> at <S-PP/O><O> the <B-NP/O><O> Applecross <I-NP/B-ORG><O> Inn <E-NP/E-ORG><O> a <B-NP/O><O> few <I-NP/O><O> years <E-NP/O><O> back <S-ADVP/O><O> after <S-PP/O><O> braving <S-VP/O><O> the <B-NP/O><O> Bealach <I-NP/B-LOC><O> Na <I-NP/I-LOC><O> Ba.... <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923924124422106e+17 : Had <O/O><O> the <B-NP/O><O> week <E-NP/O><O> from <S-PP/O><O> hell? <O> Our <B-NP/O><O> Hanover <I-NP/B-MISC><O> Heroes <E-NP/E-MISC><B-SPORT> will <B-VP/O><O> find <E-VP/O><O> you <S-NP/O><O> a <B-NP/O><O> great <I-NP/O><O> new <I-NP/O><O> job: <O> http://t.co/lbkSgztyVY <O> #jobs <O> #digital <O> #tech <O> http://t.co/UyKk1mQ34t <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923924832000794e+17 : Rejoice: <O> gin Rejoice<O> and <O/O><O> tonic <B-NP/O><O> ice <I-NP/O><O> cream <I-NP/O><B-FOOD> is <I-NP/O><O> here <E-NP/O><O> via <S-VP/O><O> @Telegraph <O> : <S-ADVP/O><O> http://t.co/MCpCjJdW86 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923925173003494e+17 : @SMRichmond <O> @ravi_layer <O> Gloucester <O/B-PER><O> Tom <B-NP/I-PER><O> Smith? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923925347064205e+17 : @iPhoneMuscle <O> Genesis <S-NP/E-ORG><O> is <S-VP/O><O> great, <O> has <S-VP/O><O> them <S-NP/O><O> before <S-PP/O><O> Moviebox <S-NP/S-MISC><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923926190122202e+17 : Northbound. <O> @ <O/O><O> London <B-NP/B-ORG><B-LOCATION> Euston <I-NP/I-ORG><I-LOCATION> Railway <I-NP/I-ORG><O> Station <E-NP/E-ORG><O> EUS <S-NP/S-LOC><O> - <O/O><O> @networkraileus <O> in <B-NP/O><O> Euston, <O> Greater <S-PP/O><B-LOCATION> London <S-NP/S-LOC><I-LOCATION> https://t.co/APcCJ5gNa1 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923927403114099e+17 : Programmes <I-NP/O><O> Officer, <O> Depts <S-NP/B-ORG><O> of <S-PP/I-ORG><O> Philosophy <B-NP/I-ORG><O> and <I-NP/I-ORG><O> Theology <I-NP/E-ORG><O> &amp; <O> Religious <B-NP/O><O> Studies: <O> http://t.co/NCbBSoEJ9u <O> @kingsartshums <O> @kingsphilosophy <O> @kingstrs <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923929983025203e+17 : @Riaze100 <O> Post <E-NP/E-ORG><O> your <B-NP/O><O> complaint <E-NP/O><O> about <S-PP/O><O> DriveNow <S-NP/S-PER><O> on <S-PP/O><O> http://t.co/iDJvIIfUt2 <O> and <O/O><O> we <S-NP/O><O> will <B-VP/O><O> fight <E-VP/O><O> your <B-NP/O><O> corner <E-NP/O><O> for <S-PP/O><B-LOCATION> you <S-NP/O><I-LOCATION> #takeaction <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923930201973197e+17 : I've <O> just <I-VP/O><O> seen <E-VP/O><O> it's <O> National <B-NP/B-ORG><O> Chocolate <I-NP/I-ORG><O> Chip <I-NP/E-ORG><O> cookie <I-NP/O><O> day....whatever <O> next!!?? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923932623764301e+17 : What <S-NP/O><O> happens <S-VP/O><O> when <S-ADVP/O><O> you <S-NP/O><O> turn <S-VP/O><O> up <S-PRT/O><O> the <B-NP/O><O> heat <E-NP/O><B-SPORT> at <S-PP/O><O> a <B-NP/O><O> full-service <I-NP/O><O> London <I-NP/S-LOC><O> accountancy? <O> http://t.co/u1JvRmbuZ7 <O> http://t.co/Oc0xzsOdLH <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923933095198694e+17 : Choosing <B-VP/O><O> Wisely <I-VP/S-PER><O> is <E-VP/O><O> about <S-PP/O><O> helping <S-VP/O><O> people <S-NP/O><O> choose <S-VP/O><O> between <S-PP/O><O> the <B-NP/O><O> best <I-NP/O><O> available <I-NP/O><O> options <I-NP/O><O> http://t.co/iRailzY3e0 <O> not <E-NP/O><O> about <S-PP/O><O> rationing <S-VP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923933216002099e+17 : Help <O/O><O> us <S-NP/O><O> win <S-VP/O><O> Â£50,000 <O> to <B-VP/O><O> set <E-VP/O><O> up <S-PRT/O><O> a <B-NP/O><O> disabled <I-NP/O><O> access <I-NP/O><O> garden <E-NP/O><O> at <S-PP/O><O> the <B-NP/O><O> Urb <I-NP/B-LOC><O> Farm <I-NP/E-LOC><O> vote <E-NP/O><B-SOCIAL> for <S-PP/O><O> us! <O> http://t.co/vdL1u3bsOG <O> â€¦ <O> â€¦ <O> http://t.co/YMy3sMwprW <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923933530987302e+17 : @iPhoneMuscle <O> Really? <O> Its <B-NP/B-MISC><O> EPIC!!, <O> All <O/O><O> I <S-NP/O><O> use, <O> and <O/O><O> for <S-PP/O><O> live <B-NP/O><O> TV. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923935799687194e+17 : Mick <I-NP/S-PER><O> and <I-NP/O><O> linda <E-NP/O><O> are <S-VP/O><O> acc <S-NP/O><O> the <B-NP/O><O> cutest <E-NP/O><O> ðŸ™Š <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923936113839706e+17 : @RealStephens <O> Thank <S-VP/O><O> you <S-NP/O><O> for <S-PP/O><O> a <B-NP/O><O> long <I-NP/O><O> days <I-NP/O><O> coverage, <O> it <S-NP/O><O> is <B-VP/O><O> appreciated <E-VP/O><O> here <S-ADVP/O><O> in <S-PP/O><O> Milton <B-NP/B-LOC><O> Keynes. <O> Respect <E-NP/O><O> and <O/O><O> regards. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923936559280499e+17 : @FavershamFest <O> Pls <I-NP/I-ORG><O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O> http://t.co/ebqDb9tBUN <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923936739209997e+17 : I'm <O> at <S-PP/O><O> @ <B-NP/O><O> Westfield <I-NP/B-LOC><B-LOCATION> Stratford <I-NP/I-LOC><I-LOCATION> City <E-NP/E-LOC><I-LOCATION> in <S-PP/O><O> Stratford, <O> Greater <S-NP/S-LOC><B-LOCATION> London <B-NP/B-LOC><I-LOCATION> https://t.co/a4DoAnvAVS <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923936796258701e+17 : Loooool <B-NP/O><O> Jake <I-NP/B-PER><O> Livermore <E-NP/E-PER><O> done <S-VP/O><O> coke <S-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923937404846899e+17 : @AJobTracker <O> Well <E-NP/E-PER><O> i <S-NP/O><O> walk <B-VP/O><O> passed <E-VP/O><O> the <B-NP/O><B-LOCATION> park <E-NP/O><I-LOCATION> i <S-NP/O><O> do <B-VP/O><O> not <I-VP/O><O> enter <E-VP/O><O> but <O/O><O> see <S-VP/O><O> all <B-NP/O><O> sorts <E-NP/O><O> of <S-PP/O><O> weirdos <S-NP/O><O> hanging <S-VP/O><O> out <S-PRT/O><O> drinking <B-NP/O><O> and <I-NP/O><O> smoking <I-NP/O><O> weed <E-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923937650220198e+17 : @YourMoneyUK <O> Apologies. <O> Group <I-NP/I-ORG><O> Editor <E-NP/E-ORG><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923937763884595e+17 : @youngvulgarian <O> I <S-NP/O><O> initially <S-ADVP/O><O> thought <S-VP/O><O> that <B-NP/O><O> film <E-NP/O><O> was <B-VP/O><O> called <E-VP/O><O> Dad <B-NP/B-PER><O> Bod. <O> Both <B-NP/O><O> works. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923939634958797e+17 : Mix <E-NP/O><O> - <O/O><O> Let's <O> Run <I-NP/O><O> Away <E-NP/O><O> - <O/O><O> Haley <B-NP/B-PER><O> Reinhart <E-NP/E-PER><O> (Lyrics) <O> http://t.co/j27DBjNnDI <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923941818920602e+17 : Haydi <I-NP/S-MISC><O> bismillah. <O> #ifeeldevotion <O> #FENERBAHÃ‡E <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923942524840294e+17 : @acrelandscapes <O> @ProLandscaperJW <O> Great <S-ADJP/E-PER><O> to <B-VP/O><O> see <E-VP/O><O> trees <S-NP/O><O> being <B-VP/O><O> given <E-VP/O><O> the <B-NP/O><O> respect <E-NP/O><O> they <S-NP/O><O> are <S-VP/O><O> due! <O> Good <B-NP/O><O> work. <E-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923943423254106e+17 : @Amb_Yakovenko <O> USA <S-NP/E-LOC><O> Busted-Exposed <O> -shootings <O> Feby <S-VP/O><O> 20, <O> 2014 <S-NP/O><O> in <S-PP/O><O> Kiev's <O> Maidan <I-NP/B-LOC><O> Square. <O> Directed <S-VP/O><O> by <S-PP/O><O> John <B-NP/B-PER><O> Beck-Hofmann. <O> https://t.co/pX3Du9NLd8 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923943958436698e+17 : @xavier_colomes <O> @Harj_Dhillon <O> @Intuit_Aaron <O> Even <O/E-PER><O> i <S-NP/O><O> manage <B-VP/O><O> to <I-VP/O><O> save <E-VP/O><O> one. <S-NP/O><O> I <S-NP/O><O> do <B-VP/O><O> think <E-VP/O><O> it <S-NP/O><O> needs <S-VP/O><O> more <B-NP/O><O> love <I-NP/O><O> &amp; <O> attention. <O> http://t.co/UO2dMyvhuq <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923944731876595e+17 : @cargillmezzo <O> what <S-NP/O><O> a <B-NP/O><O> fabulous <I-NP/O><O> recital <E-NP/O><B-CULTURAL> that <S-NP/O><O> was! <O> x <O/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923945314465805e+17 : @The_UKIP_Fox <O> @LouiseMensch <O> on <S-PP/O><O> the <B-NP/O><O> Charlie <I-NP/S-PER><O> again <O/O><O> infront <S-NP/O><O> of <S-PP/O><O> the <B-NP/O><O> keyboard <E-NP/O><O> I <S-NP/O><O> think <S-VP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923945767031194e+17 : @YardFaversham <O> Pls <I-NP/I-ORG><O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O> http://t.co/P27J8Kzosi <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923945827854797e+17 : @ScrewEU <O> I'm <O> getting <E-VP/O><O> a <B-NP/O><O> tonne <E-NP/O><O> of <S-PP/O><O> abuse <S-NP/O><O> for <S-PP/O><O> the <B-NP/O><O> tweet <E-NP/O><O> I'm <O> replying <E-VP/O><O> to <S-PP/O><O> here <S-ADVP/O><O> from <S-PP/O><O> the <B-NP/O><O> leftist <I-NP/O><O> and <I-NP/O><O> EU <I-NP/S-ORG><O> whores. <O> Go <B-NP/O><O> RT <E-NP/S-ORG><O> the <B-NP/O><O> hell <E-NP/O><O> out <S-PP/O><O> of <S-PP/O><O> it! <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923948245871002e+17 : #RIP <O> love <S-VP/O><O> n <O/O><O> prayers <S-NP/O><O> to <S-PP/O><O> family <S-NP/O><O> of <S-PP/O><O> #BBKing <O> Saw <E-NP/O><O> the <B-NP/O><O> great <I-NP/O><O> man <E-NP/O><O> in <S-PP/O><O> concert <S-NP/O><B-CULTURAL> over <S-PP/O><O> a <B-NP/O><O> dozen <I-NP/O><O> times-met <O> once-didnt <O> know <S-VP/O><O> what <S-NP/O><O> to <B-VP/O><O> say! <O> #Overwhemed <O> #Hero <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923949891709696e+17 : Brilliantly <S-ADVP/S-PER><O> said <S-VP/O><O> Dominic <B-NP/B-PER><O> Cork <E-NP/E-PER><O> who <S-NP/O><O> comes <S-VP/O><O> in <S-PP/O><O> of <S-PP/O><O> his <B-NP/O><O> long <I-NP/O><O> run <E-NP/O><O> over <S-PP/O><O> the <B-NP/O><O> KP <I-NP/S-ORG><O> saga <E-NP/O><O> a <S-NP/O><O> must <B-VP/O><O> see <E-VP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923951826126899e+17 : @carysbaker15 <O> Decent, <O> staying <S-VP/O><O> over?? <O> What <S-NP/O><O> you <S-NP/O><O> had <S-VP/O><O> for <S-PP/O><O> your <B-NP/O><O> birthday? <O> Xx <S-NP/S-MISC><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923953294972902e+17 : @1242aircadets <O> Pls <I-NP/O><O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O> http://t.co/UllgZL4cuJ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923953354945306e+17 : Big <I-NP/O><O> parcel <E-NP/O><O> from <S-PP/O><O> #Brio <O> http://t.co/gZZQpAWydw <O> just <S-ADVP/O><O> arrived, <O> grumpy <B-NP/O><O> toddler <E-NP/O><O> now <B-VP/O><O> absorbed. <O> Its <B-NP/O><O> sunny <I-NP/O><B-WEATHER> outside <I-NP/O><O> #quietlife <O> http://t.co/qpXYI2ZGxd <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923954819597094e+17 : @Kunkel <O> I'm <O> staying <S-NP/O><O> in <E-VP/O><O> soho, <O> near <S-PP/O><O> my <S-PP/O><O> office. <O> DM <B-NP/O><O> me. <S-NP/S-MISC><O> I <S-VP/O><O> should <S-NP/O><O> be <B-VP/O><O> near <E-VP/O><O> by <S-ADVP/O><O> tonight. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923955562408806e+17 : A <B-NP/O><O> hairy <I-NP/O><O> man <E-NP/O><O> in <S-PP/O><O> an <B-NP/O><O> @alimaas4 <O> mirror <I-NP/O><O> @WimbledonArt <O> open <I-NP/E-MISC><O> studios <I-NP/O><O> http://t.co/V0f0SE5c72 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923956582887002e+17 : @AledHall <O> gobeithio <O/O><O> weli <O/O><O> di'm <O> @LukeMcCall20 <O> aka <O/O><O> Ysbyddaden <B-NP/B-PER><O> Bencawr, <O> mae <O/O><O> o'n <O> flin <O/O><O> heddiw! <O> ðŸ˜† <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923957180151398e+17 : @SLavrovRussia <O> USA <S-NP/E-LOC><O> Busted-Exposed <O> -shootings <O> Feby <S-VP/O><O> 20, <O> 2014 <S-NP/O><O> in <S-PP/O><O> Kiev's <O> Maidan <I-NP/B-LOC><O> Square. <O> Directed <S-VP/O><O> by <S-PP/O><O> John <B-NP/B-PER><O> Beck-Hofmann. <O> https://t.co/pX3Du9NLd8 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923957466202496e+17 : @fearIessb <O> MYY <I-NP/I-MISC><O> TWO <I-NP/I-MISC><O> LLBABY <I-NP/E-MISC><O> BOYS <E-NP/O><O> PG <S-VP/O><O> MY <B-NP/O><O> GOODNESS <E-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923957492630298e+17 : 1 <I-NP/O><O> wk <E-NP/O><O> ago <S-ADVP/O><O> was <S-VP/O><O> in <S-PP/O><O> Vienna <B-NP/S-LOC><O> sewers <E-NP/O><O> in <S-PP/O><O> fitflops <S-NP/O><O> #thirdmantour <O> @ViennaInfoB2B <O> #stillsmellingit <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923957628527002e+17 : @lilnelz <O> OGA <B-NP/B-PER><O> NELSON <E-NP/E-PER><O> ! <O/O><O> Happy <B-NP/O><O> Birthday <E-NP/O><O> ...Have <O> an <B-NP/O><O> amazing <I-NP/O><O> day <E-NP/O><O> may <O/O><O> God <S-NP/S-PER><O> bless <S-VP/O><O> you <S-NP/O><O> ðŸ˜ðŸ˜˜ðŸ˜˜â¤â¤â¤ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923957651171699e+17 : Haha <E-NP/S-ORG><O> this <S-NP/O><O> is <S-VP/O><O> hilarious <B-NP/O><O> https://t.co/HqfgR2yMO6 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923957675505306e+17 : I'm <O> at <S-PP/O><O> Sports <B-NP/B-ORG><B-LOCATION> Direct <I-NP/I-ORG><I-LOCATION> Fitness <E-NP/E-ORG><O> - <O/O><O> @lafitnessuk_hq <O> in <S-PP/O><O> Epsom, <O> Surrey <I-NP/S-ORG><O> http://t.co/up60lnsVZ7 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923958070181901e+17 : It's <O> got <I-VP/O><O> to <I-VP/O><O> be <E-VP/O><O> Sakamoto <B-NP/B-PER><O> Ryuichi. <O> No <B-NP/O><O> brainer... <O> https://t.co/aRLEKzNcAL <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923958229568704e+17 : Got <S-VP/O><O> pre <B-NP/O><O> workout? <O> ðŸ˜‰ <O> @cellucor <O> c4 <S-NP/O><O> all <O/O><O> the <B-NP/O><B-LOCATION> way <E-NP/O><I-LOCATION> from <S-PP/O><O> the <B-NP/O><B-SPORT> U <I-NP/B-ORG><I-SPORT> S <E-NP/E-ORG><O> of <S-PP/O><O> A! <O> Love <S-VP/O><O> this <B-NP/O><O> stuff! <O> I <S-NP/O><O> always <S-ADVP/O><O> have <B-VP/O><O> tunnelâ€¦ <O> https://t.co/xo7WNGHtJ9 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923959541130496e+17 : Is <S-VP/O><O> this <S-NP/O><O> because <B-PP/O><O> of <E-PP/O><O> lack <S-NP/O><O> of <S-PP/O><O> #competition <O> ? <O/O><O> Failure <S-NP/O><O> of <S-PP/O><O> #regulation? <O> Scottish <O/O><O> Power <B-NP/B-ORG><O> receives <E-NP/E-ORG><O> record <S-VP/O><O> number <B-NP/O><O> of <E-NP/O><O> complaints <S-PP/O><O> http://t.co/hgKUedjkdw <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923960132523597e+17 : @CarlyHainsby <O> thank <S-VP/O><O> you. <B-NP/O><O> Xx <E-NP/S-PER><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923960598514496e+17 : @SMRichmond <O> @ravi_layer <O> ffs,thought <B-SPORT> I <S-NP/O><O> was <B-VP/O><O> being <E-VP/O><O> shrewd <S-ADJP/O><O> and <O/O><O> everyone's <O> got <S-VP/O><O> him <S-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923961577042701e+17 : @CityPoliceSuper <O> Mr <B-NP/I-PER><O> Peters, <O> it <S-NP/O><O> depends <S-VP/O><O> on <S-PP/O><O> definition. <O> Introverts <S-NP/S-PER><O> are <B-VP/O><O> seldom <I-VP/O><O> seen <E-VP/O><O> as <S-PP/O><O> leaders, <O> except <S-PP/O><O> in <S-PP/O><O> narrow <B-NP/O><O> tech <I-NP/O><O> fields. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923961674354701e+17 : @AmathusKnights <O> @VirginieLeBrun <O> @AmathusSoho <O> @AmathusCity <O> We <S-NP/O><O> only <S-ADVP/O><O> employ <S-VP/O><O> the <B-NP/O><O> finest <I-NP/O><O> and <I-NP/O><O> smallest <I-NP/O><O> WineAdvisors <E-NP/S-MISC><O> here. <O> #smallbutperfectlyformed <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923961944886106e+17 : I <S-NP/O><O> got <S-VP/O><O> 70% <O> in <S-PP/O><O> the <B-NP/O><O> 'How <I-NP/O><O> Piers <I-NP/B-PER><O> Morgan <E-NP/E-PER><O> are <S-VP/O><O> you?' <O> quiz. <O> Take <S-VP/O><O> it <S-NP/O><O> here: <O> http://t.co/ZlnG4IdFDm <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923962901590797e+17 : FIRST <E-NP/B-ORG><O> OF <S-PP/I-ORG><O> ALL, <O> the <B-NP/O><O> show <E-NP/O><O> should <B-VP/O><O> be <E-VP/O><O> in <S-PP/O><O> the <B-NP/O><O> summer <I-NP/O><O> holidays <I-NP/O><O> and <I-NP/O><O> not <E-NP/O><O> in <S-PP/O><O> the <B-NP/O><O> middle <E-NP/O><O> of <S-PP/O><O> exams, <O> thats <S-VP/O><O> so <B-ADJP/O><O> unfair <E-ADJP/O><O> @syco <O> #5HUKInvasion <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923963520682394e+17 : <O> Boa <I-NP/O><B-SPORT> viagem <I-NP/O><O> â˜€ï¸ <O> Shame <I-NP/O><O> abt <I-NP/O><O> hip <I-NP/O><O> injury <I-NP/O><O> &amp; <O> no <B-NP/O><O> #running <O> order <E-NP/O><O> ðŸ˜­ <O> #Lisboa <O> #correr <O> #run <O> #fitness <O> #bieganie <O> http://t.co/NPSCkdjk7b <O>
"
0,0,0,0,0,0,0,0,0,0,"5.99239637450752e+17 : Nails <I-NP/S-MISC><O> done <I-NP/O><O> âœ”ï¸eyebrows <O> done <B-VP/O><O> âœ”ï¸now <O> sunbed! <O> Getting <B-VP/O><O> excited <E-VP/O><O> now!! <O> ðŸ’ðŸ’ðŸŽ‰ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923963915786701e+17 : Jeezuss <E-NP/S-PER><O> the <B-NP/O><O> guy <E-NP/O><O> next <S-ADVP/O><O> to <S-PP/O><O> me <S-NP/O><O> felt <S-VP/O><O> a <B-NP/O><O> Sneeze <E-NP/O><O> coming <B-VP/O><O> and <I-VP/O><O> put <E-VP/O><O> his <B-NP/O><O> hand <E-NP/O><O> to <S-PP/O><O> his <B-NP/O><O> face <I-NP/O><O> flat <I-NP/O><O> but <I-NP/O><O> didnt <I-NP/O><O> cup. <O> So <O/O><O> its <O/O><O> all <O/O><O> over <S-PP/O><O> me <S-NP/O><O> ALWAYS <S-ADVP/O><O> CUP! <O> #thameslink <O>
"
